Date,Volume,aapl,IBM Stock Price,ADBE Stock Price,CSCO Stock Price,BABA Stock Price,MSFT Stock Price
7/18/2017,17868793,150.08001,154,147.89,31.509995,153.75,73.300004
7/19/2017,20922969,151.02001,147.53,148.92,31.899994,153.15,73.860001
7/20/2017,17243747,150.34,147.66001,149.94001,31.860001,152.11001,74.220002
7/21/2017,26252629,150.27001,147.08001,149.52001,31.839997,151.89,73.789994
7/24/2017,21493161,152.09,145.99001,149.53,31.860001,152.26,73.600007
7/25/2017,18853934,152.74001,146.19001,148.21001,32.119996,152.44001,74.190003
7/26/2017,15780950,153.46001,145.36001,149.78,31.660004,155.79,74.050004
7/27/2017,32476336,150.56,145.07001,146.2,31.570008,154.15,73.160004
7/28/2017,17213653,149.5,144.29,146.73,31.520005,157.56,73.039994
7/31/2017,19845922,148.73,144.67,146.49001,31.449997,154.95,72.699997
8/1/2017,35368645,150.05001,145.30001,147.36001,31.649994,154.73,72.580002
8/2/2017,69936813,157.14,144.45,147.13001,31.520005,151.91001,72.259995
8/3/2017,27097297,155.57001,144.94001,147.79,31.559998,153.32001,72.149994
8/4/2017,20559852,156.39,145.16001,147.71001,31.800004,153.33001,72.679993
8/7/2017,21870321,158.81,143.47001,148.44001,31.839997,158.84,72.399994
8/8/2017,36205895,160.08001,142.11001,147.81,31.669999,157.5,72.789994
8/9/2017,26131532,161.06,141.77001,148.35001,31.619996,157.49001,72.470002
8/10/2017,40804274,155.32001,141.84,144.92,31,151.77001,71.410004
8/11/2017,26257098,157.48,141.84,146.47001,31.470002,151.7,72.5
8/14/2017,22122735,159.85001,142.32001,149.16001,31.839997,154.61001,73.589997
8/15/2017,29465489,161.60001,142.07001,150.36001,32.089997,157.75,73.220002
8/16/2017,27671614,160.95,142.5,151.80001,32.339997,159.5,73.649994
8/17/2017,27940567,157.86001,140.7,148.23,31.039994,163.92,72.399994
8/18/2017,27428071,157.5,139.7,147.97001,30.369996,167.5,72.490006
8/21/2017,26368528,157.21001,140.33001,149.26,30.679993,169.25,72.149994
8/22/2017,21604586,159.78,141.01,152.25,31.270005,174.46001,73.160004
8/23/2017,19399083,159.98,142.14,151.10001,30.919999,175.80001,72.720002
8/24/2017,19818918,159.27001,142.94001,150.81,31.240006,175,72.690003
8/25/2017,25480063,159.86001,143.74001,151.45,31.440003,171.74001,72.820008
8/28/2017,25965973,161.47001,142.51,151.79,31.539994,168.30001,72.830002
8/29/2017,29516911,162.91001,143.14,152.14,31.479996,167.41001,73.050004
8/30/2017,27269586,163.35001,142.56,153.67,31.990006,171.25,74.009995
8/31/2017,26785098,164,143.03,155.16001,32.210007,171.74001,74.770005
9/1/2017,16591051,164.05001,144.08001,155.06,32.300004,171.04,73.940003
9/5/2017,29536313,162.08001,143.04,154.28,31.619996,169.92,73.610001
9/6/2017,21651727,161.91001,143.82001,153.76,31.869996,168.14,73.399994
9/7/2017,21928504,161.26,142.9,155.47001,31.759995,170.48,74.339997
9/8/2017,28611536,158.63001,142.45,155.34,31.479996,169,73.979996
9/11/2017,31580797,161.5,144.86001,156.87,32.190003,174.06,74.759995
9/12/2017,71714063,160.86001,145.76,156.31,32.410004,175.31,74.679993
9/13/2017,44907360,159.65,145.99001,156.24001,32.179993,178.97001,75.210007
9/14/2017,23760750,158.28,145.54,154.95,32.190003,177.10001,74.770005
9/15/2017,49114602,159.88001,144.82001,154.49001,32.440003,176.7,75.309998
9/18/2017,28269434,158.67,144.55001,155.77001,32.520005,179.98,75.160004
9/19/2017,20810633,158.73,144.39,156.60001,32.490006,180.07001,75.440003
9/20/2017,52951364,156.07001,145.88001,149.96001,32.600007,177.95,74.940003
9/21/2017,37511661,153.39,145.26,149.30001,32.699997,177.39,74.210007
9/22/2017,46645442,151.89,145.13001,148.5,33.369996,178.14,74.410004
9/25/2017,44387336,150.55001,145.87,144.57001,33.720002,169.59,73.259995
9/26/2017,36660047,153.14,146.56,145.4,33.759995,167.02001,73.259995
9/27/2017,25504227,154.23,145.66001,146.43,33.479996,170.99001,73.850007
9/28/2017,22005454,153.28,145.66001,146.83001,33.350007,170.24001,73.869996
9/29/2017,26299809,154.12,145.08001,149.18,33.630005,172.71001,74.490006
10/2/2017,18698844,153.81,146.66001,147.94001,33.75,173.61001,74.610001
10/3/2017,16230293,154.48,146.78,148.60001,33.850007,178.56,74.259995
10/4/2017,20163750,153.48,146.48,147.95,33.440003,178.71001,74.690003
10/5/2017,21283770,155.39,146.72001,150.25,33.589997,178.89,75.970002
10/6/2017,17407559,155.30001,146.48,151.12,33.75,179.2,76
10/9/2017,16262922,155.84,147.39,151.5,33.759995,182.09,76.289994
10/10/2017,15617016,155.9,148.5,152.15,33.550004,183.12,76.289994
10/11/2017,16905641,156.55001,147.62,153.65,33.589997,184.69001,76.419999
10/12/2017,16125055,156,147.03,153.61001,33.259995,180.53,77.119996
10/13/2017,16394188,156.99001,147.10001,153.93,33.470002,178.45,77.490006
10/16/2017,24121454,159.88001,146.83001,150.46001,33.539994,179.56,77.649994
10/17/2017,18997274,160.47001,146.54,150.38001,33.600007,175.32001,77.589997
10/18/2017,16374165,159.76,159.53,153,33.550004,179.61001,77.610001
10/19/2017,42584165,155.98,160.9,171.73,33.75,177.93,77.910004
10/20/2017,23974145,156.25,162.07001,175.64,34.25,177.32001,78.809998
10/23/2017,21984329,156.17,159.55001,172.16001,34.350007,173.13001,78.830002
10/24/2017,17757231,157.10001,155.88001,171.58001,34.580002,173.7,78.860001
10/25/2017,21207098,156.41001,153.5,171.83001,34.300004,170.22001,78.630005
10/26/2017,17000469,157.41001,153.60001,173.75,34.270005,170.32001,78.759995
10/27/2017,44454161,163.05001,153.68,177.33001,34.429993,176.15,83.809998
10/30/2017,44700774,166.72001,154.36001,176.03,34.039994,181.58001,83.89
10/31/2017,36046829,169.04,154.06,175.16001,34.149994,184.89,83.179993
11/1/2017,33637762,166.89,154.03,176.25,34.619996,186.08001,83.179993
11/2/2017,41393372,168.11001,153.35001,180.94001,34.210007,184.81,84.050004
11/3/2017,59398633,172.5,151.58001,182.30001,34.470002,183.21001,84.14
11/6/2017,35026305,174.25,150.84,180.80001,34.410004,187.84,84.470002
11/7/2017,24361485,174.81,151.35001,180.88001,34.399994,188.51,84.270005
11/8/2017,24409528,176.24001,151.57001,184.06,34.5,185.9,84.559998
11/9/2017,29482598,175.88001,150.30001,181.92,34.050004,185.13001,84.089997
11/10/2017,25145500,174.67,149.16001,181.72001,33.990006,186.41001,83.869996
11/13/2017,16982079,173.97001,148.4,181.85001,33.949997,184.54,83.929993
11/14/2017,24782489,171.34,148.89,181.32001,34.039994,181.79,84.050004
11/15/2017,29158071,169.08001,147.10001,180.08001,34.110001,181.48,82.979996
11/16/2017,23637485,171.10001,149.12,182.30001,35.880005,185.43,83.199997
11/17/2017,21899543,170.15,148.97001,182.24001,35.899994,185.13001,82.399994
11/20/2017,16262446,169.98,150.51,182.34,36.5,188,82.529999
11/21/2017,25131297,173.14,151.95,184.15,36.649994,190.9,83.720002
11/22/2017,25588926,174.96001,151.77001,182.9,36.449997,189.84,83.110001
11/24/2017,14026672,174.97001,151.84,184.46001,36.490006,191.19001,83.259995
11/27/2017,20716801,174.09,151.98,185,36.869996,188.03,83.869996
11/28/2017,26428801,173.07001,152.47001,185.4,37.729996,186.69001,84.880005
11/29/2017,41666364,169.48,153.55001,176.85001,37.479996,179.91001,83.339997
11/30/2017,41527219,171.85001,153.97001,181.47001,37.300004,177.08001,84.169999
12/1/2017,39759290,171.05001,154.76,179.52001,37.600007,174.61001,84.259995
12/4/2017,32542387,169.80001,156.46001,168.44001,37.720002,169.58001,81.080002
12/5/2017,27350153,169.64,155.35001,167.54,37.309998,168.96001,81.589997
12/6/2017,28560000,169.01,154.10001,173.52001,37.410004,172.63001,82.779999
12/7/2017,25673309,169.32001,153.57001,174.61001,37.399994,174.47001,82.490006
12/8/2017,23355231,169.37,154.81,173.57001,37.610001,177.62,84.160004
12/11/2017,35273758,172.67,155.41001,174.31,37.960007,179.29,85.229996
12/12/2017,19409231,171.7,156.74001,172.54,37.910004,174.64,85.580002
12/13/2017,23818446,172.27001,153.91001,176.83001,38.149994,176.47001,85.350007
12/14/2017,20476540,172.22001,154,175,37.899994,171.75,84.690003
12/15/2017,40169309,173.97001,152.5,177.51,38.190003,173.55001,86.850007
12/18/2017,29421114,176.42,153.33001,176.74001,38.479996,173.37,86.380005
12/19/2017,27436446,174.54,153.23,174.97001,38.300004,171.28,85.830002
12/20/2017,23475649,174.35001,152.95,174.25,38.740006,172.64,85.520005
12/21/2017,20949895,175.01,151.5,174.56,38.529999,175.32001,85.5
12/22/2017,16349446,175.01,152.5,175,38.550004,176.29,85.509995
12/26/2017,33185536,170.57001,152.83001,174.44001,38.479996,172.33001,85.399994
12/27/2017,21498215,170.60001,153.13001,175.36001,38.559998,172.97001,85.710007
12/28/2017,16480188,171.08001,154.04,175.55001,38.589997,172.30001,85.720002
12/29/2017,25999922,169.23,153.42,175.24001,38.300004,172.43,85.539994
1/2/2018,25555934,172.26,154.25,177.7,38.860001,183.65,85.949997
1/3/2018,29517899,172.23,158.49001,181.04,39.169999,184,86.350007
1/4/2018,22434598,173.03,161.7,183.22001,38.990006,185.71001,87.110001
1/5/2018,23660020,175,162.49001,185.34,39.529999,190.7,88.190003
1/8/2018,20567766,174.35001,163.47001,185.04,39.940003,190.33001,88.279999
1/9/2018,21583997,174.33001,163.83001,186.7,39.690003,190.80001,88.220002
1/10/2018,23959895,174.29,164.18,187.11001,39.910004,189.79,87.820008
1/11/2018,18667731,175.28,164.2,188.92,40.100007,188.75,88.080002
1/12/2018,25418079,177.09,163.14,195.05001,40.869996,187.79,89.600007
1/16/2018,29565946,176.19001,163.85001,192.46001,40.539994,182.4,88.350007
1/17/2018,34386836,179.10001,168.65,196.49001,41.199997,183.83001,90.14
1/18/2018,31193352,179.26,169.12,196.2,41.300004,184.4,90.100007
1/19/2018,32425067,178.46001,162.37,195.73,41.289994,184.05001,90
1/22/2018,27108551,177,162.60001,197.84,41.660004,184.02001,91.610001
1/23/2018,32689145,177.04,166.25,200.09,42.100007,192.28,91.899994
1/24/2018,51105090,174.22001,165.37,197.78,42.169999,195.53,91.820008
1/25/2018,41529004,171.11001,165.47001,197.51,41.899994,198.33001,92.330002
1/26/2018,39143012,171.51,167.34,201.30001,42.559998,205.22001,94.059998
1/29/2018,50640407,167.96001,166.80001,198.23,42.850007,203.01,93.919999
1/30/2018,46048184,166.97001,163.62,196.9,42.25,199.66001,92.740006
1/31/2018,32478930,167.43,163.7,199.76,41.539994,204.29,95.009995
2/1/2018,47230786,167.78,162.4,199.38001,41.699997,192.22001,94.259995
2/2/2018,86593813,160.5,159.03,195.64,40.929993,187.31,91.779999
2/5/2018,72738500,156.49001,152.53,190.27001,38.779999,180.53,88
2/6/2018,68243813,163.03,155.34,194.47001,40.169999,185.17,91.330002
2/7/2018,51608579,159.54,153.85001,192.34,40.339997,180.30001,89.610001
2/8/2018,54390516,155.15,147.59,185.16001,38.770005,173.7,85.009995
2/9/2018,70672625,156.41001,149.51,187.99001,39.529999,176.67,88.179993
2/12/2018,60819540,162.71001,151.4,192.15,40.600007,177.44001,89.130005
2/13/2018,32549165,164.34,150.75,193.48,41.229996,179.25,89.830002
2/14/2018,40644934,167.37,154.76,197.13001,42.089997,186.76,90.809998
2/15/2018,51147172,172.99001,156.01,202.97001,44.080002,187.45,92.660004
2/16/2018,40176090,172.43,156.18,201.56,44.330002,183.68,92
2/20/2018,33930540,171.85001,155.16001,202.98,44.059998,187.19001,92.720002
2/21/2018,37471622,171.07001,153.96001,202.09,43.309998,188.82001,91.490006
2/22/2018,30991942,172.5,153.18,202.61001,42.940003,188.75,91.729996
2/23/2018,33812360,175.5,155.52001,209.74001,44,193.29,94.059998
2/26/2018,38162176,178.97001,158.58001,212.15,45.360001,194.19001,95.419999
2/27/2018,38928125,178.39,156.55001,208.82001,45.039994,188.26,94.199997
2/28/2018,37782137,178.12,155.83001,209.13001,44.779999,186.14,93.770005
3/1/2018,48801969,175,153.81,206.03,43.800004,181.99001,92.850007
3/2/2018,38453950,176.21001,154.49001,209.79,44.059998,179.76,93.050004
3/5/2018,28401368,176.82001,156.95,211.16001,44.520005,181.60001,93.64
3/6/2018,23788508,176.67,155.72001,212.01,44.289994,187.37,93.320008
3/7/2018,31703461,175.03,158.32001,216.86001,44.199997,189.05001,93.860001
3/8/2018,23774106,176.94001,156.21001,216.4,44.339997,187.18,94.429993
3/9/2018,32185161,179.98,159.31,221.11001,45.369996,190.55001,96.539994
3/12/2018,32207083,181.72001,160.26,220.94001,45.550004,192.74001,96.770005
3/13/2018,31693528,179.97001,159.32001,219.76,45.160004,188.41001,94.410004
3/14/2018,29368356,178.44001,158.12,218.44001,45.279999,192.56,93.850007
3/15/2018,22743797,178.65,159.61001,218.87,45.330002,199.06,94.179993
3/16/2018,39404688,178.02001,160.26,225.55001,45.009995,200.28,94.600007
3/19/2018,33446770,175.30001,157.35001,222.18,44.270005,194.53,92.89
3/20/2018,19649352,175.24001,156.2,229.75,44.369996,198.95,93.130005
3/21/2018,37054934,171.27001,156.69001,226.85001,44.309998,195.30001,92.479996
3/22/2018,41490766,168.85001,152.09,220.52001,43.070008,184.65,89.789994
3/23/2018,41028786,164.94001,148.89,215.02001,42.419999,181.2,87.179993
3/26/2018,37541235,172.77001,153.37,228.91001,44.059998,190.5,93.779999
3/27/2018,40922579,168.34,151.91001,213.80001,42.679993,181.89,89.470002
3/28/2018,41668547,166.48,152.52001,212.54,41.660004,178.91001,89.39
3/29/2018,38398504,167.78,153.43,216.08001,42.89,183.54,91.270005
4/2/2018,37586790,166.68,150.07001,212.28,41.009995,177.61001,88.520005
4/3/2018,30278047,168.39,149.85001,215.93,41.380005,174.67,89.710007
4/4/2018,34605489,171.61001,154.12,225.05001,41.199997,172.07001,92.330002
4/5/2018,26933196,172.80001,154.03,223.54,41.820008,172.57001,92.380005
4/6/2018,35005290,168.38001,150.57001,218.61001,40.729996,167.52001,90.229996
4/9/2018,29017719,170.05001,152.69001,219.17,41.169999,169.87,90.770005
4/10/2018,28614243,173.25,155.39,224.53,42.509995,177.10001,92.880005
4/11/2018,22431641,172.44001,155.36001,223.63001,42.429993,175.36001,91.860001
4/12/2018,22889286,174.14,158.07001,226.96001,43.339997,175.92,93.580002
4/13/2018,25124254,174.73,156.71001,224.06,43,172.04,93.080002
4/16/2018,21578422,175.82001,157.89,226.52001,43.300004,174.7,94.169999
4/17/2018,26605442,178.24001,160.91001,231.16001,44.589997,178.7,96.070008
4/18/2018,20754540,177.84,148.79,231.10001,44.630005,182.68,96.440003
4/19/2018,34808801,172.80001,147.7,227.62,44.559998,181.39,96.110001
4/20/2018,65491141,165.72001,144.9,225.24001,44.089997,179.11001,95
4/23/2018,36515477,165.24001,145.86001,225.30001,44.25,175.57001,95.350007
4/24/2018,33692016,162.94001,145.56,217.89,43.740006,173.09,93.119996
4/25/2018,28382086,163.65,145.94001,217.32001,43.710007,170.22001,92.309998
4/26/2018,27963016,164.22001,146.72001,221.91001,44.210007,173.9,94.259995
4/27/2018,35655840,162.32001,146.48,221.9,44.710007,177.16001,95.820008
4/30/2018,42427426,165.26,144.96001,221.60001,44.289994,178.54,93.520005
5/1/2018,53569375,169.10001,145,224.08001,44.830002,179.5,95
5/2/2018,66539375,176.57001,142.45,221.10001,43.860001,181.45,93.509995
5/3/2018,34068180,176.89,141.99001,226.05001,44.440003,182.45,94.070008
5/4/2018,56201317,183.83001,143.91001,228.51,45.300004,188.89,95.160004
5/7/2018,42451422,185.16001,143.22001,230.99001,45.729996,195.35001,96.220002
5/8/2018,28402778,186.05001,143,234.56,45.710007,196.31,95.809998
5/9/2018,23211243,187.36001,142.61001,239.74001,46.039994,195.43,96.940003
5/10/2018,27989290,190.04,144.24001,241.15,46.300004,195.96001,97.910004
5/11/2018,26212223,188.59,144.14,241.88001,45.929993,194.36001,97.699997
5/14/2018,20778774,188.15,144.30001,238.37,45.699997,198.64,98.029999
5/15/2018,23695161,186.44001,143.74001,236.60001,45.479996,196.61001,97.320008
5/16/2018,19183063,188.18,144.63001,237.39,45.160004,198.11001,97.149994
5/17/2018,17294028,186.99001,144.5,236.85001,43.460007,196.02001,96.179993
5/18/2018,18297727,186.31,144.08001,238.09,43.210007,195,96.360001
5/21/2018,18400786,187.63001,145.49001,238.10001,43.75,197.64,97.600007
5/22/2018,15240704,187.16001,145.09,238.79,43.649994,195.87,97.5
5/23/2018,20058415,188.36001,144.67,243.91001,43.679993,196.80001,98.660004
5/24/2018,23233977,188.15,144.07001,245.15,43.570008,197.37,98.309998
5/25/2018,17460965,188.58001,143.64,243.56,43.259995,199.2,98.360001
5/29/2018,22514075,187.9,141.22001,242.19001,42.970002,198,98.009995
5/30/2018,18690547,187.5,142.62,247.4,42.850007,197.98,98.949997
5/31/2018,27482793,186.87,141.31,249.28,42.710007,198.01,98.839997
6/1/2018,23442512,190.24001,141.95,251.31,43.660004,204.34,100.79
6/4/2018,26266176,191.83001,143.04,253.34,43.580002,208.95,101.67
6/5/2018,21565965,193.31,143.7,252.7,43.669999,208.37,102.19001
6/6/2018,20933618,193.98,144.71001,253.95,44.259995,208.30001,102.49001
6/7/2018,21347180,193.46001,145.36001,247.51,43.649994,203.62,100.88001
6/8/2018,26656801,191.7,146.14,251.21001,43.479996,205.07001,101.63001
6/11/2018,18308461,191.23,146.58001,251,43.690003,205.7,101.05001
6/12/2018,16911141,192.28,146.87,252.59,43.940003,209.08001,101.31
6/13/2018,21638395,190.7,146.35001,256.12989,44.009995,206.62,100.85001
6/14/2018,21610075,190.80001,145.2,258.1001,44.690003,210.86001,101.42
6/15/2018,61719161,188.84,145.39,251.82001,44.25,208,100.13001
6/18/2018,18484864,188.74001,144.48,255.69001,44.210007,208.57001,100.86001
6/19/2018,33578454,185.69001,143.9,251.74001,43.820008,204.43,100.86001
6/20/2018,20628700,186.5,142.63001,251.24001,43.740006,206.23,101.87
6/21/2018,25711899,185.46001,141.25,248.83001,43.160004,202.21001,101.14
6/22/2018,27200446,184.92,141.28,243.63001,43.199997,202.01,100.41001
6/25/2018,31663098,182.17,138.79,239.68,42.289994,191.25,98.39
6/26/2018,24569200,184.43,139.08001,242.25,42.550004,191.42,99.080002
6/27/2018,25285329,184.16001,137.48,237.68,42.330002,185.02001,97.539994
6/28/2018,17365235,185.5,140.04,239.81,42.940003,188.38001,98.630005
6/29/2018,22737665,185.11001,139.7,243.81,43.029999,185.53,98.610001
7/2/2018,17731344,187.18,139.86001,243.26,42.809998,186.36001,100.01
7/3/2018,13954805,183.92,139.57001,242.01,42.669999,184.75,99.050004
7/5/2018,16604247,185.4,141.43,244.18,42.559998,186.88001,99.759995
7/6/2018,17485247,187.97001,142.48,248.19001,42.710007,192.27001,101.16001
7/9/2018,19756633,190.58001,144.39,249.77001,42.669999,192.75,101.85001
7/10/2018,15939149,190.35001,144.71001,248.63001,42.860001,192.55001,102.12
7/11/2018,18831469,187.88001,144.94001,248.12,42.570008,187.42,101.98
7/12/2018,18041133,191.03,146.45,254.87,43.580002,190.17,104.19001
7/13/2018,12519793,191.33001,145.9,258.59009,41.779999,190.04,105.43
7/16/2018,15043110,190.91001,145.46001,254.68,42.5,190.35001,104.91001
7/17/2018,15534524,191.45,143.49001,258.31006,42.339997,192.66001,105.95
7/18/2018,16393383,190.4,144.52001,259.78003,42.210007,190.79,105.12
7/19/2018,20286754,191.88001,149.24001,257.67994,42.399994,187.34,104.4
7/20/2018,20706043,191.44001,146.35001,257.54004,42.009995,187.25,106.27001
7/23/2018,15989364,191.61001,145.7,259.46998,42.059998,187.04,107.97001
7/24/2018,18697899,193,146.38001,257.49,42.39,189,107.66001
7/25/2018,16826485,194.82001,146.62,263.16993,43.160004,197.98,110.83001
7/26/2018,19075965,194.21001,146.71001,261.92994,43.529999,194.18,109.62
7/27/2018,24023973,190.98,145.15,254.81,42.570008,189.42,107.68
7/30/2018,21029536,189.91001,145.49001,242.32001,42.169999,184.82001,105.37
7/31/2018,39373040,190.29,144.93,244.68,42.289994,187.23,106.08001
8/1/2018,67935688,201.5,143.5,248.01,41.860001,185.27001,106.28
8/2/2018,62404012,207.39,142.96001,252.22001,42.529999,182.60001,107.57001
8/3/2018,33447395,207.99001,147.7,253.28,42.830002,180.84,108.04
8/6/2018,25425387,209.07001,146.03,254.11001,43.300004,178.62,108.13001
8/7/2018,25587387,207.11001,147.01,253.39,43.580002,179.92,108.88001
8/8/2018,22525489,207.25,146.89,253.83001,43.839997,177.52001,109.49001
8/9/2018,23492625,208.88001,144.77001,253.80001,43.779999,177.19001,109.67
8/10/2018,24611204,207.53,144.48,253.7,43.779999,180.01,109
8/13/2018,25890879,208.87,142.71001,253.54,43.75,177.68,108.21001
8/14/2018,20748012,209.75,143.36001,256.05005,44,172.53,109.56
8/15/2018,28807563,210.24001,143.91001,250.52001,43.860001,169.83001,107.66001
8/16/2018,28500368,213.32001,145.34,248.89,45.160004,171.99001,107.64
8/17/2018,35426997,217.58001,146.06,245.7,45.869996,172.78,107.58001
8/20/2018,30287696,215.46001,146.51,249.76,46.220002,176.29,106.87
8/21/2018,26159754,215.04,145.97001,251.5,45.779999,177.92,105.98
8/22/2018,19018133,215.05001,145.24001,255.54,45.990006,177.85001,107.06
8/23/2018,18883223,215.49001,145.37,257,46.020005,172.23,107.56
8/24/2018,18476356,216.16001,146.04,261.51001,46.320008,174.23,108.4
8/27/2018,20525118,217.94001,146.69001,262.39991,46.589997,180.65,109.60001
8/28/2018,22776766,219.7,146.59,263.04004,46.949997,178.19001,110.26
8/29/2018,27254805,222.98,147.54,268.36011,47.479996,178.5,112.02001
8/30/2018,48793825,225.03,145.93,266.42994,47.149994,174.60001,111.95
8/31/2018,43340133,227.63001,146.48,263.51001,47.770005,175.01,112.33001
9/4/2018,27390133,228.36001,145.68,266.67994,47.729996,170.44001,111.71001
9/5/2018,33332961,226.87,146.66001,256.1399,47.270005,164.23,108.49001
9/6/2018,34289977,223.10001,146.39,259.75,47.279999,159.87,108.74001
9/7/2018,37619809,221.30001,145.45,260.87012,47.050004,162.37,108.21001
9/10/2018,39516454,218.33001,145.65,265.37012,47.070008,156.36001,109.38001
9/11/2018,35749051,223.85001,146.49001,267,47.029999,157.46001,111.24001
9/12/2018,49278739,221.07001,146.57001,267.79004,46.89,161.46001,111.71001
9/13/2018,41706379,226.41001,148.95,268.52002,47.240006,165.53,112.91001
9/14/2018,31999290,223.84,148.33001,274.68995,47.399994,164.74001,113.37
9/17/2018,37195133,217.88001,147.94001,268.25,47.110001,158.89,112.14
9/18/2018,31571711,218.24001,148.56,270.79004,47.460007,156.65,113.21001
9/19/2018,27123833,218.37,149.06,264.87989,47.279999,162.63001,111.7
9/20/2018,26608793,220.03,151.15,266.34009,47.729996,165.88001,113.57001
9/21/2018,96246750,217.66001,151.35001,260.87989,48.559998,164.63001,114.26
9/24/2018,27693360,220.79,150.03,264.09009,48.440003,163.16001,114.67
9/25/2018,24554379,222.19001,148.91001,267.84009,48.470002,164.25,114.45
9/26/2018,23984708,220.42,151.61001,268.46998,48.410004,165.4,113.98
9/27/2018,30181227,224.95,151.5,269.90992,48.330002,166.32001,114.41001
9/28/2018,22929364,225.74001,151.21001,269.94996,48.649994,164.76,114.37
10/1/2018,23600801,227.26,153,275.49,48.869996,162,115.61001
10/2/2018,24788172,229.28,153.75,272,49.009995,160.23,115.15
10/3/2018,28654801,232.07001,153.22001,270.51001,49.14,162.37,115.17
10/4/2018,32042000,227.99001,151.31,263.70997,48.380005,156.13001,112.79
10/5/2018,33580465,224.29,149.03,263.21998,48.130005,154.63001,112.13001
10/8/2018,29663922,223.77001,148.39,254.69001,47.520005,151.14,110.85001
10/9/2018,26891028,226.87,147.24001,254.16001,47.490006,146.94001,112.26
10/10/2018,41990555,216.36001,142.69001,237.91001,45.630005,138.29,106.16001
10/11/2018,53124391,214.45,139.02001,238.59,44.119996,141.9,105.91001
10/12/2018,40337852,222.11001,140.85001,248.87,45.710007,147.29,109.57001
10/15/2018,30791008,217.36001,141.13001,238.01,44.669999,144.16001,107.60001
10/16/2018,29183965,222.15,145.12,260.66993,45.820008,149.60001,111
10/17/2018,22885399,221.19001,134.05001,258.90992,45.940003,148.14,110.71001
10/18/2018,32581317,216.02001,130.55001,250.35001,45.460007,142.02001,108.5
10/19/2018,33078727,219.31,129.10001,245.03,45.339997,142.93,108.66001
10/22/2018,28792083,220.65,130.02001,251.06,45.759995,148.80001,109.63001
10/23/2018,38767848,222.73,131.21001,251.76,45.419999,146.65,108.10001
10/24/2018,40925165,215.09,127.21001,238.44001,44.070008,139.61001,102.32001
10/25/2018,29855770,219.80001,126.45,252.92,45.470002,144.60001,108.30001
10/26/2018,47258375,216.30001,124.79,245.80001,44.25,142.87,106.96001
10/29/2018,45935520,212.24001,119.64,239.75,43.839997,133.38001,103.85001
10/30/2018,36659989,213.30001,115.4,238.41001,44.580002,136.33001,103.73
10/31/2018,38358934,218.86001,115.43,245.76,45.75,142.28,106.81
11/1/2018,58323180,222.22001,116.83001,245.28,45.649994,151.25,105.92
11/2/2018,91328625,207.48,115.67,239.64,45.479996,147.59,106.16001
11/5/2018,66163688,201.59,120.06,239.89,46.14,144.64,107.51
11/6/2018,31882883,203.77001,123.12,240.56,46.5,147.44001,107.72001
11/7/2018,33424434,209.95,124.84,253.43,47.899994,152.5,111.96001
11/8/2018,25362637,208.49001,123.38001,249.96001,48.440003,148.99001,111.75
11/9/2018,34365750,204.47001,123.54,244.84,47.110001,144.85001,109.57001
11/12/2018,51135520,194.17,120.9,236.67,45.619996,142.82001,106.87
11/13/2018,46882938,192.23,120.84,238.74001,45.119996,146.98,106.94001
11/14/2018,60800958,186.80001,120.2,235.22001,44.330002,150.44001,104.97001
11/15/2018,46478801,191.41001,121.44001,239.95,46.770005,156.22001,107.28
11/16/2018,36928254,193.53,121.57001,238.89,46.350007,154.10001,108.29
11/19/2018,41920872,185.86001,120.31,219.69001,45.75,149.53,104.62
11/20/2018,67825250,176.98,117.2,219.73,44.490006,145.98,101.71001
11/21/2018,31124211,176.78,118.57001,225.98,44.89,149.41001,103.11001
11/23/2018,23623973,172.29,117.19001,225.56,44.539994,150.33001,103.07001
11/26/2018,44998520,174.62,119.56,231.96001,45.570008,156.01,106.47001
11/27/2018,41387379,174.24001,120.03,232.25,46.119996,156.46001,107.14
11/28/2018,46062540,180.94001,123,249.21001,47.289994,159.34,111.12
11/29/2018,41769993,179.55001,121.48,249.09,47.339997,156.28,110.19001
11/30/2018,39531551,178.58001,124.27001,250.89,47.869996,160.86001,110.89
12/3/2018,40798004,184.82001,125.31,255.26,48.740006,163.74001,112.09
12/4/2018,41344282,176.69001,121.60001,245.82001,47.350007,158.34,108.52001
12/6/2018,43098411,174.72001,123.91001,250.63001,48.39,155.83001,109.19001
12/7/2018,42281633,168.49001,119.34,238,46.440003,153.06,104.82001
12/10/2018,62025993,169.60001,121.13001,244.09,46.860001,151.43,107.59
12/11/2018,47281665,168.63001,120.89,245.34,47.089997,151.83001,108.59
12/12/2018,35627676,169.10001,121.16001,245.55001,47.419999,151.5,109.08001
12/13/2018,31897829,170.95,120.73,248.08001,47.470002,151.48,109.45
12/14/2018,40703711,165.48,119.9,230,45.820008,149,106.03
12/17/2018,44287922,163.94001,116.10001,221.38001,44.199997,143.98,102.89
12/18/2018,33841520,166.07001,116.65,226.18,44.059998,140.82001,103.97001
12/19/2018,49047297,160.89,116.43,224.65,43.14,137.14,103.69001
12/20/2018,64772961,156.83001,113.02001,218.65,42.490006,135.11001,101.51
12/21/2018,95744375,150.73,110.94001,208.80001,41.850007,132,98.229996
12/24/2018,37169231,146.83001,107.57001,205.16001,40.279999,131.89,94.130005
